# Playlist Blind Test — IDs Deezer
# 1337 morceaux, tous avec une année vérifiée
# Format : deezer:ID | titre(s) | artiste(s) | annee | notoriete
# notoriete = 0 a 100 : position du titre parmi ceux de sa decennie
#             (100 = le plus ecoute aujourd'hui de son epoque)

deezer:82715364 | Skyfall | Adele | 2012 | 81
deezer:561856792 | Always Remember Us This Way | Lady Gaga | 2018 | 90
deezer:1764283667 | I Ain't Worried | OneRepublic | 2022 | 65
deezer:103996098 | How Deep Is Your Love | Calvin Harris | 2015 | 77
deezer:3664988 | L'assasymphonie | Mozart Opera Rock | 2009 | 72
deezer:136864432 | Le bleu lumière | Cerise Calixte | 2016 | 66
deezer:124237488 | CAN'T STOP THE FEELING! (from DreamWorks Animation's "TROLLS") | Justin Timberlake | 2016 | 64
deezer:2321977215 | Popular (From The Idol Vol. 1 Music from the HBO Original Series) | The Weeknd | 2023 | 58
deezer:3148132 | Comme Ils Disent | Charles Aznavour | 1972 | 51
deezer:1412033732 | Comptine d'un autre été l'après-midi | Yann Tiersen | 2001 | 73
deezer:586860862 | Try Everything | Shakira | 2016 | 57
deezer:1550795112 | Ne parlons pas de Bruno | Sharon Laloum | 2021 | 43
deezer:136864438 | Pour les hommes | Anthony Kavanagh | 2016 | 52
deezer:576431 | Eye of the Tiger | Survivor | 1982 | 66
deezer:1834537307 | Come Back Home | Sofia Carson | 2022 | 44
deezer:778351 | Je fais de toi mon essentiel | Le Roi Soleil | 2005 | 51
deezer:923233352 | Stand Up (from Harriet) | Cynthia Erivo | 2019 | 52
deezer:430264232 | Un Poco Loco | Andrea Santamaria | 2017 | 48
deezer:14954267 | Young Wild & Free | Snoop Dogg | 2001 | 59
deezer:92826786 | Earned It | The Weeknd | 2014 | 56
deezer:1137370842 | Cornfield Chase | Hans Zimmer | 2014 | 49
deezer:13621853 | La Seine (Extrait de la bande originale un monstre à Paris) | Vanessa Paradis | 2011 | 54
deezer:3289333851 | Ma Meilleure Ennemie ft. Coldplay | Stromae | 2025 | 46
deezer:13978270 | It Will Rain | Bruno Mars | 2011 | 57
deezer:7675403 | I Will Always Love You | Whitney Houston | 1992 | 44
deezer:3055975 | Now We Are Free | Lisa Gerrard | 2000 | 57
deezer:714372202 | L' air Du Vent (De "Pocahontas Une Légende Indienne"/Bande Originale Française du Film) | Laura Mayne | 2015 | 37
deezer:85268734 | Comme un homme (De "Mulan"/Bande Originale Française du Film) | Patrick Fiori | 2014 | 35
deezer:761653142 | Formula (From "Euphoria: Season 1" Soundtrack) | Labrinth | 2019 | 38
deezer:136864434 | L'explorateur | Jean-Michel Vaubien | 2016 | 25
deezer:3354289351 | Playground Love (with Gordon Tracks) | Air | 2000 | 45
deezer:3089789641 | Alibi (Tiësto Remix) | Sevdaliza | 2024 | 34
deezer:435175512 | This Is Me | Keala Settle | 2017 | 42
deezer:72427142 | L’Amour Est un Cadeau | Guillaume Beaujolais | 2013 | 34
deezer:561856952 | I'll Never Love Again | Lady Gaga | 2018 | 36
deezer:723289462 | All For Us (from the HBO Original Series Euphoria) | Labrinth | 2019 | 34
deezer:435175452 | The Greatest Show | Hugh Jackman | 2017 | 38
deezer:93114370 | Reality | Richard Sanderson | 1980 | 19
deezer:435175502 | Never Enough | Loren Allred | 2017 | 39
deezer:72427140 | Je Voudrais un Bonhomme de Neige (De "La Reine des Neiges"/Bande Originale Française) | Coralie Thuilier | 2013 | 32
deezer:3102708071 | Aller plus loin | Cerise Calixte | 2024 | 29
deezer:6524423 | Time | Hans Zimmer | 2010 | 37
deezer:761653242 | Still Don't Know My Name (From "Euphoria: Season 1" Soundtrack) | Labrinth | 2019 | 32
deezer:435175522 | Rewrite The Stars | Zac Efron | 2017 | 36
deezer:3349000871 | Partir un jour | Juliette Armanet | 2025 | 35
deezer:3315246271 | Lumière | Lorien Testard | 2024 | 37
deezer:3148150 | Et Pourtant | Charles Aznavour | 1963 | 55
deezer:1016156092 | Canción del Mariachi (Ilia Topuria "El Matador" Anthem) | Antonio Banderas | 2018 | 49
deezer:3156614 | Non je ne regrette rien | Édith Piaf | 1960 | 58
deezer:136864430 | Notre terre | Jean-Luc Guizonne | 2016 | 25
deezer:5167605 | Le Festin | Camille | 2007 | 27
deezer:84363853 | Partir là-bas (De "La Petite Sirène"/Bande Originale Française du Film) | Claire Guyot | 2014 | 24
deezer:7675404 | I Have Nothing | Whitney Houston | 1993 | 42
deezer:122946174 | Just Like Fire (From the Original Motion Picture "Alice Through The Looking Glass") | P!nk | 2016 | 19
deezer:90379179 | The Hanging Tree (From "The Hunger Games: Mockingjay" Soundtrack) | James Newton Howard | 2014 | 31
deezer:747491452 | Ça marche | Le Roi Soleil | 2005 | 32
deezer:136338624 | Never Give Up (From "Lion" Soundtrack) | Sia | 2025 | 23
deezer:136864440 | Bling-bling | Adrien Antoine | 2016 | 20
deezer:3220819551 | Bella Ciao (Música Original de la Serie la Casa de Papel/ Money Heist) | Manu Pilas | 2018 | 33
deezer:83151634 | Mad World | Michael Andrews | 2001 | 34
deezer:136501636 | Angel By The Wings | Sia | 2016 | 20
deezer:1611381502 | Maniac | Sound Of Legend | 2022 | 21
deezer:846486012 | All I Want | Olivia Rodrigo | 2019 | 26
deezer:3260668671 | My Life Is Going On (Música Original De La Serie De TV La Casa De Papel / Money Heist) | Cecilia Krull | 2017 | 26
deezer:72427141 | Le Renouveau (De "La Reine des Neiges"/Bande Originale Française) | Emmylou Homs | 2013 | 30
deezer:3117931 | He's a Pirate | Klaus Badelt | 2003 | 25
deezer:2840588402 | L'amour du risque (Extrait de la bande originale du film "Taxi") | Fonky Family | 1998 | 20
deezer:128948754 | Life is a Highway | Rascal Flatts | 2006 | 34
deezer:747491442 | Etre à la hauteur | Le Roi Soleil | 2005 | 14
deezer:137727911 | Another Day Of Sun | La La Land Cast | 2016 | 31
deezer:1579003 | The Winner Takes It All (From "Mamma Mia!") | Meryl Streep | 2008 | 29
deezer:435175552 | From Now On | Hugh Jackman | 2017 | 32
deezer:412379012 | Miraculous (Générique de la série TV) | Lou | 2017 | 25
deezer:1550795102 | Sous les apparences | Ana Ka | 2021 | 21
deezer:576423 | Burning Heart (From "Rocky IV" Soundtrack) | Survivor | 2006 | 35
deezer:3102707991 | Invente ta route | Ana Ka | 2024 | 28
deezer:136864444 | Je suis Vaiana (Le chant des Ancêtres) | Johanne Garneau | 2016 | 18
deezer:137727927 | City Of Stars (From "La La Land" Soundtrack) | Ryan Gosling | 2016 | 22
deezer:804239442 | Satisfaction | Benny Benassi | 2003 | 27
deezer:2338371095 | Fill The Void | The Weeknd | 2023 | 31
deezer:3102708001 | Je vais avoir un chee-hoo ? | Anthony Kavanagh | 2024 | 27
deezer:1550795082 | La famille Madrigal | Camille Timmerman | 2021 | 20
deezer:77647351 | Not About Angels | Birdy | 2014 | 30
deezer:435175462 | A Million Dreams | Ziv Zaifman | 2017 | 28
deezer:3376073381 | LA NUIT | Pomme | 2025 | 29
deezer:1412033722 | La valse d'Amélie | Yann Tiersen | 2001 | 21
deezer:3664980 | Tatoue moi | Mozart Opera Rock | 2009 | 15
deezer:3089031 | The Ecstasy Of Gold | Ennio Morricone | 1966 | 39
deezer:3315246251 | Alicia | Lorien Testard | 2024 | 21
deezer:7821736 | So Cold (The Good Wife Trailer) | Ben Cocks | 2010 | 20
deezer:761653162 | Forever (From "Euphoria: Season 1" Soundtrack) | Labrinth | 2019 | 19
deezer:3784724892 | Talk To You | ANOTR | 2026 | 79
deezer:4019797791 | Movin' To The Sun | HUGEL | 2026 | 81
deezer:3346909081 | Vaitimbora | Trinix | 2025 | 82
deezer:4092204641 | Cyberkinetic | FKH | 2026 | 83
deezer:3892792631 | Free Your Mind | Prospa | 2026 | 71
deezer:113876568 | Lean On | Major Lazer | 2015 | 89
deezer:3537531961 | NO BATIDÃO | ZXKAI | 2025 | 74
deezer:71403230 | Timber | Pitbull | 2012 | 85
deezer:2992806421 | Nightcall | Kavinsky | 2010 | 85
deezer:3135553 | One More Time | Daft Punk | 2000 | 91
deezer:644296792 | Lost in the Fire | Gesaffelstein | 2019 | 77
deezer:54420921 | I Love It | Icona Pop | 2012 | 85
deezer:3537531971 | NO BATIDÃO (Slowed) | ZXKAI | 2025 | 69
deezer:2472322121 | Overdrive | Ofenbach | 2023 | 67
deezer:3665304322 | Miles Away | Ofenbach | 2025 | 66
deezer:123883254 | This Is What You Came For | Calvin Harris | 2016 | 86
deezer:3135563 | Veridis Quo | Daft Punk | 2001 | 90
deezer:2634178712 | Rock This Party (Everybody Dance Now) | Bob Sinclar | 2006 | 78
deezer:2823893032 | Move | Adam Port | 2024 | 65
deezer:90726629 | Firestone | Kygo | 2014 | 81
deezer:3694431182 | TIKI TIKI (Slowed) | QMIIR | 2025 | 66
deezer:117708444 | Unstoppable | Sia | 2016 | 80
deezer:2633768592 | World Hold On (Children Of The Sky) (FISHER Rework) | Bob Sinclar | 2022 | 58
deezer:134527024 | Rockabye | Clean Bandit | 2016 | 72
deezer:129287494 | Stereo Love | Edward Maya | 2009 | 65
deezer:695110942 | Music Sounds Better With You | Stardust | 1998 | 76
deezer:10240179 | The Look | Metronomy | 2010 | 78
deezer:3765177 | Mini Kawoulé | Jessy Matador | 2008 | 81
deezer:81661460 | Amazing | Inna | 2005 | 82
deezer:3670988772 | I Run | Haven. | 2025 | 66
deezer:2589549242 | It's Not Right But It's Okay | Mr. Belt & Wezol | 2024 | 60
deezer:3410703621 | Edge of Desire | Jonas Blue | 2025 | 62
deezer:705022722 | One Day / Reckoning Song (Wankelmut Remix) | Asaf Avidan | 2012 | 76
deezer:2712128861 | Pedro | Jaxomy | 2024 | 62
deezer:79223833 | Prayer in C (Robin Schulz Remix) | Lilly Wood And The Prick | 2014 | 64
deezer:3412535111 | Starlight (The Fame) | The Supermen Lovers | 2025 | 32
deezer:3884572611 | Get Away | Kungs | 2026 | 61
deezer:497415082 | Solo | Clean Bandit | 2018 | 66
deezer:2387406055 | Vois sur ton chemin (Techno Mix) | BENNETT | 2023 | 59
deezer:79976878 | Everytime We Touch | Cascada | 2005 | 73
deezer:1432930542 | Where Are You Now | Lost Frequencies | 2015 | 75
deezer:4078261281 | Shine | HUGEL | 2026 | 55
deezer:68985416 | Sun Is Up | Inna | 2009 | 62
deezer:78098991 | Cheerleader (Felix Jaehn Remix) | OMI | 2014 | 69
deezer:96818170 | Stole the Show | Kygo | 2015 | 63
deezer:118986142 | Cheap Thrills | Sia | 2015 | 73
deezer:3982631071 | Peu importe | Zazie | 2026 | 58
deezer:124262674 | Sunset Lover | Petit Biscuit | 2016 | 62
deezer:10237962 | To Build A Home | The Cinematic Orchestra | 2007 | 68
deezer:142706538 | Something Just Like This | Coldplay | 2017 | 73
deezer:119302924 | Don't Let Me Down | The Chainsmokers | 2016 | 71
deezer:569166552 | Light It Up | Major Lazer | 2015 | 45
deezer:5119642 | Turn The Lights Off | Kato | 2010 | 75
deezer:3884565541 | MONTAGEM PEGADORA (Slowed) | Rubikdice | 2026 | 56
deezer:93477518 | Fade Out Lines (The Avener Rework) | The Avener | 2014 | 42
deezer:2403785095 | Prada | cassö | 2023 | 50
deezer:3026091641 | Say What | Rampa | 2024 | 62
deezer:144393668 | Symphony | Clean Bandit | 2017 | 57
deezer:122450802 | Ain't Your Mama | Jennifer Lopez | 2016 | 55
deezer:102875744 | Jubel | Klingande | 2013 | 54
deezer:3803035232 | Hello | Martin Solveig | 2010 | 53
deezer:140295501 | Faded | Alan Walker | 2015 | 71
deezer:825112142 | Que Calor (with J Balvin & El Alfa) | Major Lazer | 2019 | 56
deezer:103480110 | Go | The Chemical Brothers | 1998 | 71
deezer:3719324372 | Makina Time | Dimitri Vegas & Like Mike | 2026 | 54
deezer:136802580 | Be Mine | Ofenbach | 2016 | 46
deezer:2179672997 | The Magic Key | Trinix | 2023 | 49
deezer:129313094 | In the Name of Love | Martin Garrix | 2016 | 59
deezer:2615621912 | Whatever | Kygo | 2024 | 52
deezer:1372169352 | Never Going Home | Kungs | 2021 | 42
deezer:440224672 | The Weekend (Funk Wav Remix) | SZA | 2017 | 70
deezer:57630641 | Baby I'm Yours | Breakbot | 2010 | 43
deezer:122440564 | Aloha | Møme | 2015 | 55
deezer:4005760701 | Love Tonight | Shouse | 2017 | 47
deezer:395273652 | Katchi (Ofenbach vs. Nick Waterhouse) | Ofenbach | 2017 | 46
deezer:74196011 | Caliente | Inna | 2012 | 58
deezer:3990316341 | misery. | pupsies | 2026 | 56
deezer:542335432 | Promises | Calvin Harris | 2018 | 63
deezer:3952534041 | Like a Prayer | Josh Fawaz | 2026 | 55
deezer:3026450 | The Magic Key | One-T | 2002 | 55
deezer:75526535 | Latch | Disclosure | 2012 | 62
deezer:943376 | Paper Planes | M.I.A. | 2007 | 64
deezer:3217582731 | PASSO BEM SOLTO (Slowed) | ATLXS | 2024 | 48
deezer:2545396411 | Thank You (Not So Bad) | Dimitri Vegas & Like Mike | 2023 | 51
deezer:3808859012 | Intoxicated | Martin Solveig | 2014 | 41
deezer:2621354722 | All Night Long | Kungs | 2024 | 41
deezer:62419007 | Flashdance...What a Feeling | Irene Cara | 1983 | 49
deezer:1242670642 | Rasputin | Majestic | 2021 | 46
deezer:2234892777 | Emorio | Trinix | 2023 | 44
deezer:142328215 | It Ain't Me | Kygo | 2017 | 53
deezer:3931736101 | Be The One | Adam Port | 2026 | 55
deezer:1136200 | C'est beau la bourgeoisie | Discobitch | 2008 | 49
deezer:3135556 | Harder Better Faster Stronger | Daft Punk | 2000 | 50
deezer:3496798801 | Ce matin va être une pure soirée | Fatal Bazooka | 2010 | 40
deezer:72363411 | You & Me (Flume Remix) | Disclosure | 2012 | 44
deezer:4045099331 | Maladie | Mauvais Djo | 2026 | 92
deezer:3995047821 | Sexy Nana | Aya Nakamura | 2026 | 94
deezer:4072209741 | Pilé | Mauvais Djo | 2025 | 83
deezer:3940103361 | Pineapple | Leto | 2026 | 95
deezer:3862146511 | Pocahontas | PLK | 2026 | 100
deezer:3935276381 | Soleil | GIMS | 2026 | 97
deezer:3921078891 | RENÉ CAOVILLA | Gambi | 2026 | 93
deezer:4034363911 | Séminaire | Bello&Dallas | 2026 | 86
deezer:410780162 | Parfum quartier | Jul | 2017 | 96
deezer:3809346722 | B.M.S (by my side) | Rambo Goyard | 2026 | 98
deezer:3758716202 | SPA | GIMS | 2026 | 100
deezer:3884482901 | Picasso | Bigflo & Oli | 2026 | 92
deezer:3401257811 | RUINART | R2 | 2025 | 91
deezer:4075293631 | Réanymé | Tayc | 2026 | 97
deezer:4059400101 | Mélo Décalé | Tiakola | 2026 | 98
deezer:3380338381 | ZOU BISOU | Theodora | 2025 | 88
deezer:3484365861 | PARISIENNE | GIMS | 2025 | 98
deezer:3579710801 | LOVE YOU | Nono La Grinta | 2025 | 94
deezer:3884172321 | Miss Kitoko | Theodora | 2026 | 97
deezer:1426733732 | C'est la cité | Jul | 2021 | 86
deezer:3814069442 | Comme Caroline | Zaho | 2026 | 88
deezer:3294048841 | Paris | Nono La Grinta | 2025 | 91
deezer:3442901201 | Adriano | Niska | 2025 | 96
deezer:3469521671 | Tour du monde | Soolking | 2025 | 94
deezer:4013762661 | Le monde est à moi | Jul | 2026 | 91
deezer:3923462561 | Full | Bilouki | 2026 | 84
deezer:3842413311 | Sex Model | PLK | 2026 | 100
deezer:3591983602 | Génération impolie | Franglish | 2025 | 97
deezer:701987352 | Sous la lune | Jul | 2019 | 97
deezer:3396278771 | Catalina | Cheu-B | 2025 | 98
deezer:3757199932 | LES DIAMANTS DE BOKASSA | Ninho | 2026 | 100
deezer:3938003381 | GIRLFRIEND | Tayc | 2025 | 93
deezer:3230221521 | Pélican | L2B | 2025 | 94
deezer:3977967151 | 18 Carats | Alonzo | 2026 | 83
deezer:4047900401 | NETFLIX CHILL | Zola | 2026 | 82
deezer:3461991861 | Congolaise | Gradur | 2025 | 75
deezer:600108042 | Asalto | Jul | 2018 | 100
deezer:3301821051 | Melrose Place | KeBlack | 2025 | 89
deezer:4070114711 | Chérie coco | Leto | 2026 | 92
deezer:3313220951 | Jalouse | Werenoi | 2024 | 87
deezer:4104346381 | À tes côtés | Djadja & Dinaz | 2026 | 92
deezer:3330178491 | KYKY2BONDY | Hamza | 2025 | 79
deezer:3045169941 | CIEL | GIMS | 2024 | 86
deezer:3974298731 | Emprise | GIMS | 2026 | 74
deezer:3038510331 | Movie | L2B | 2024 | 84
deezer:652380172 | La vie qu'on mène | Ninho | 2019 | 96
deezer:3460711121 | VIANO | RK | 2025 | 86
deezer:3837291721 | Argent Sale - A COLORS SHOW | La Rvfleuze | 2026 | 98
deezer:75867418 | J'oublie tout | Jul | 2014 | 98
deezer:3629572332 | BLOQUÉ | GIMS | 2025 | 95
deezer:4007826141 | Huracan | Kaaris | 2026 | 95
deezer:2635800852 | Faut pas | PLK | 2024 | 76
deezer:3314018771 | Phénoménal | Jul | 2025 | 78
deezer:1049999812 | Bande organisée | Kofs | 2020 | 80
deezer:3674551372 | OG | Genezio | 2025 | 94
deezer:3340153351 | Piano | Werenoi | 2025 | 99
deezer:3684409902 | FOCUS | Ashvma | 2025 | 87
deezer:3689236742 | Je suis love | Jul | 2025 | 72
deezer:3694178472 | Tchébé 2x | Bilouki | 2025 | 77
deezer:4020219591 | ATL | La Mano 1.9 | 2026 | 87
deezer:3977967201 | En Goumin | Alonzo | 2026 | 89
deezer:3060824431 | FASHION DESIGNA | Theodora | 2024 | 83
deezer:600108222 | Pour un violet | Jul | 2018 | 92
deezer:3678134142 | Coco Chanel | Meryl | 2025 | 90
deezer:3862146611 | Tu dors ? | PLK | 2026 | 96
deezer:2872998762 | Monaco | Guy2bezbar | 2024 | 85
deezer:3559587531 | JAMAIS TOI | R2 | 2025 | 97
deezer:3250035161 | Mood | KeBlack | 2025 | 79
deezer:479801712 | Un Poco | Ninho | 2018 | 99
deezer:3911003931 | PARLU | La Rvfleuze | 2026 | 82
deezer:3015707071 | CARTIER SANTOS | SDM | 2024 | 97
deezer:2325523305 | Mia | Seysey | 2023 | 85
deezer:3538842341 | Un monde à l'autre | GP Explorer | 2025 | 91
deezer:2527530731 | Petit génie | Jungeli | 2023 | 77
deezer:2654111972 | Dolce Camara | Booba | 2024 | 78
deezer:4064189131 | Sicario | Timal | 2026 | 89
deezer:3821043271 | Na Za Désolé | Black Cat | 2026 | 81
deezer:3977159061 | Pangor (Swalalala) | Djaksparo | 2026 | 83
deezer:3535808921 | Flying Blue | La Fouine | 2025 | 96
deezer:3242688291 | NINAO | GIMS | 2024 | 76
deezer:3023385241 | Pétunias | Werenoi | 2024 | 75
deezer:4122431801 | L'humain | Bouss | 2026 | 91
deezer:2459444615 | Tu connais | Werenoi | 2023 | 83
deezer:1109731 | Lose Yourself | Eminem | 2002 | 98
deezer:994675552 | Italia | Jul | 2020 | 75
deezer:3045428971 | 4 Kampé | Joé Dwet Filé | 2024 | 82
deezer:479801762 | Vrais | Ninho | 2018 | 97
deezer:823092982 | Ibiza | Jul | 2019 | 95
deezer:3023551771 | Chemin d'or | Werenoi | 2023 | 68
deezer:1759430967 | Meuda | Tiakola | 2022 | 82
deezer:767071002 | La bandite | Jul | 2019 | 94
deezer:2964716561 | MANON B | Tiakola | 2024 | 78
deezer:3381260831 | Pa Pa Paw | Damso | 2025 | 80
deezer:4116034381 | GROSEILLE | Timar | 2026 | 87
deezer:3059764391 | No lo sé | Lacrim | 2024 | 77
deezer:3569313901 | Je pense à toi | Guy2bezbar | 2025 | 74
deezer:3988327671 | Arena de Cuba | Bello&Dallas | 2026 | 88
deezer:4073807601 | SO MAWA | R2 | 2026 | 73
deezer:3381260801 | Impardonnable | Damso | 2025 | 81
deezer:3731779982 | Serrure #5 | La Rvfleuze | 2025 | 77
deezer:3835893541 | ELLE VOULAIT | RnBoi | 2026 | 99
deezer:3675222292 | méli-mélo | kulturr | 2025 | 86
deezer:3602108062 | MON BÉBÉ | RnBoi | 2025 | 96
deezer:3732618262 | AVEC MOI | RnBoi | 2026 | 99
deezer:908604612 | Blinding Lights | The Weeknd | 2019 | 99
deezer:3386786741 | Busy | kulturr | 2025 | 78
deezer:2755315691 | Love Me Not | Ravyn Lenae | 2024 | 89
deezer:3867905101 | I Just Might | Bruno Mars | 2026 | 90
deezer:3381478361 | BTRD | RnBoi | 2025 | 76
deezer:136889400 | Starboy | The Weeknd | 2016 | 88
deezer:576851242 | Copines | Aya Nakamura | 2018 | 93
deezer:3210598501 | Timeless | The Weeknd | 2024 | 72
deezer:3210598411 | São Paulo | The Weeknd | 2024 | 72
deezer:908604632 | Save Your Tears | The Weeknd | 2019 | 89
deezer:3210598391 | Cry For Me | The Weeknd | 2025 | 73
deezer:136889434 | I Feel It Coming | The Weeknd | 2016 | 87
deezer:3232025631 | NOKIA | Drake | 2025 | 74
deezer:357548311 | Comportement | Aya Nakamura | 2017 | 87
deezer:3210598441 | Open Hearts | The Weeknd | 2025 | 64
deezer:4188287 | I Want You Back | Jackson 5 | 1969 | 97
deezer:2176856 | Back To Black | Amy Winehouse | 2006 | 97
deezer:477452252 | Call Out My Name | The Weeknd | 2018 | 84
deezer:106506512 | The Hills | The Weeknd | 2015 | 87
deezer:136889432 | Die For You | The Weeknd | 2016 | 82
deezer:429974992 | Reine | Dadju | 2017 | 83
deezer:908604652 | After Hours | The Weeknd | 2020 | 63
deezer:576851252 | Pookie | Aya Nakamura | 2018 | 86
deezer:1584416372 | Gangsta's Paradise | Coolio | 1995 | 98
deezer:3867905081 | Risk It All | Bruno Mars | 2026 | 78
deezer:2570360062 | I love you | Dadju | 2023 | 63
deezer:2553265 | Halo | Beyoncé | 2008 | 87
deezer:562148732 | Jaloux | Dadju | 2018 | 79
deezer:4162693 | Temperature | Sean Paul | 2005 | 85
deezer:609244 | Crazy In Love | Beyoncé | 1999 | 80
deezer:576851212 | La dot | Aya Nakamura | 2018 | 84
deezer:3631739262 | Solide | Ronisia | 2025 | 64
deezer:3210598431 | Baptized In Fear | The Weeknd | 2025 | 64
deezer:1352360622 | Save Your Tears (Remix) | The Weeknd | 2020 | 65
deezer:700948842 | Compliqué | Dadju | 2019 | 82
deezer:3410232121 | Folded | Kehlani | 2025 | 48
deezer:72544835 | Game Over | Vitaa | 2013 | 76
deezer:106506516 | Can't Feel My Face | The Weeknd | 2015 | 79
deezer:3210598381 | Wake Me Up | The Weeknd | 2025 | 56
deezer:3210598561 | The Abyss | The Weeknd | 2025 | 59
deezer:2610444912 | Avec classe | Corneille | 2002 | 83
deezer:1137703342 | Jolie nana | Aya Nakamura | 2020 | 62
deezer:429974972 | Oublie-le | Dadju | 2017 | 74
deezer:565420 | Ma philosophie | Amel Bent | 2004 | 79
deezer:1278960402 | House Of Balloons / Glass Table Girls | The Weeknd | 2011 | 72
deezer:3835893581 | BESTIE | RnBoi | 2026 | 62
deezer:2651394872 | Position | Franglish | 2024 | 58
deezer:3835893621 | J'PENSE À TOI | RnBoi | 2026 | 54
deezer:70079770 | All of Me | John Legend | 2013 | 78
deezer:576851222 | Djadja | Aya Nakamura | 2018 | 71
deezer:908859832 | Heartless | The Weeknd | 2019 | 79
deezer:3675218192 | jaloux fâché | kulturr | 2025 | 55
deezer:1614228192 | Sacrifice | The Weeknd | 2022 | 52
deezer:1075781 | No Scrubs | TLC | 1999 | 65
deezer:13783449 | Yeah! | USHER | 2003 | 86
deezer:487484142 | September | Earth Wind & Fire | 1978 | 71
deezer:106506510 | Often | The Weeknd | 2014 | 69
deezer:1161679 | Family Affair | Mary J. Blige | 2000 | 89
deezer:675343172 | I Was Never There | The Weeknd | 2018 | 59
deezer:429975012 | Bob Marley | Dadju | 2017 | 68
deezer:1855507607 | American Boy | Estelle | 2005 | 68
deezer:1860754817 | Dark Red | Steve Lacy | 2017 | 76
deezer:3867905091 | Cha Cha Cha | Bruno Mars | 2026 | 70
deezer:2979378471 | Foutaise | Gaëlle | 2024 | 49
deezer:346967941 | I'm So Excited | The Pointer Sisters | 1982 | 64
deezer:2779554271 | Lalla | Kore | 2025 | 55
deezer:1706737417 | Foufoune Palace | Luidji | 2017 | 64
deezer:1390738122 | Mon soleil | Dadju | 2021 | 45
deezer:136889414 | Stargirl Interlude | The Weeknd | 2016 | 63
deezer:781478122 | 40% | Aya Nakamura | 2018 | 60
deezer:1118206 | A fleur de toi | Vitaa | 2006 | 62
deezer:78869181 | Lonely | Akon | 2003 | 84
deezer:908859842 | Faith | The Weeknd | 2020 | 46
deezer:1694479637 | Laptop | Kalash | 2022 | 53
deezer:397141362 | Brisé | Aya Nakamura | 2017 | 66
deezer:694359102 | Oh la folle | Marwa Loud | 2019 | 59
deezer:2485118 | Single Ladies (Put a Ring on It) | Beyoncé | 2008 | 58
deezer:1706519567 | Pour deux âmes solitaires (Part.1) | Luidji | 2017 | 61
deezer:959183 | Fallin' | Alicia Keys | 2001 | 71
deezer:2988053201 | Dancing In The Flames | The Weeknd | 2024 | 54
deezer:5596451 | Jealous Guy | Donny Hathaway | 1972 | 75
deezer:1389360752 | Dieu merci | Dadju | 2020 | 52
deezer:2176852 | Rehab | Amy Winehouse | 2006 | 77
deezer:429975052 | Par amour | Dadju | 2017 | 58
deezer:3835893571 | OUI | RnBoi | 2026 | 51
deezer:412184692 | Need Your Love | Curtis Harding | 2017 | 75
deezer:781478102 | Soldat | Aya Nakamura | 2019 | 67
deezer:908604622 | In Your Eyes | The Weeknd | 2020 | 46
deezer:770906992 | Ma vie | Dadju | 2019 | 48
deezer:15597245 | DJ Got Us Fallin' In Love | USHER | 2010 | 58
deezer:597166 | Let Me Love You | Mario | 2004 | 67
deezer:1614228292 | Less Than Zero | The Weeknd | 2022 | 43
deezer:4603408 | Billie Jean | Michael Jackson | 1982 | 93
deezer:4763165 | Beat It | Michael Jackson | 1982 | 91
deezer:1899060227 | End of Beginning | Djo | 2022 | 99
deezer:65723649 | Another Love | Tom Odell | 2012 | 100
deezer:983238 | J't'emmène au vent | Louise Attaque | 1997 | 95
deezer:4603400 | Smooth Criminal | Michael Jackson | 1987 | 97
deezer:13791930 | Smells Like Teen Spirit | Nirvana | 1991 | 91
deezer:985745702 | Wonderwall | Oasis | 1995 | 89
deezer:59509611 | Dirty Diana | Michael Jackson | 1987 | 89
deezer:3157972 | Viva La Vida | Coldplay | 2008 | 94
deezer:4603398 | They Don't Care About Us | Michael Jackson | 1995 | 100
deezer:546578 | Lonely Day | System of a Down | 2005 | 95
deezer:426703682 | Hotel California | Eagles | 1976 | 95
deezer:92720102 | Thunderstruck | AC/DC | 1990 | 87
deezer:59509531 | Bad | Michael Jackson | 1986 | 92
deezer:18190280 | Summertime Sadness | Lana Del Rey | 2012 | 83
deezer:66506871 | Sweater Weather | The Neighbourhood | 2012 | 90
deezer:1153182282 | Seven Nation Army | The White Stripes | 2003 | 88
deezer:870090 | J'ai demandé à la lune | Indochine | 2002 | 75
deezer:80274512 | Bring Me To Life | Evanescence | 2002 | 97
deezer:912486 | With Or Without You | U2 | 1987 | 82
deezer:13791932 | Come As You Are | Nirvana | 1991 | 93
deezer:540175 | ...Baby One More Time | Britney Spears | 1998 | 96
deezer:4033381501 | j'me demande | Ambre | 2026 | 67
deezer:2263033 | Sultans Of Swing | Dire Straits | 1978 | 96
deezer:1483825282 | Nothing Else Matters | Metallica | 1991 | 85
deezer:79587580 | Chandelier | Sia | 2014 | 86
deezer:1951821737 | THE LONELIEST | Måneskin | 2022 | 61
deezer:353398321 | Eyes Without A Face | Billy Idol | 1983 | 84
deezer:714554 | Dis-moi | BB Brunes | 2007 | 66
deezer:985722002 | Don't Look Back In Anger | Oasis | 1995 | 60
deezer:14299463 | Still Loving You | Scorpions | 1984 | 85
deezer:137233986 | The Kids Aren't Alright | The Offspring | 1998 | 82
deezer:3098840 | The Scientist | Coldplay | 2002 | 93
